fighter_id,name,height,reach,stance,dob,record
d21113c9ff3788ae,Peter Barrett,"5' 10""","73""",Southpaw,"Aug 10, 1986",11-5-0
1fcfc3709fe58151,Peter Sobotta,"6' 0""","75""",Southpaw,"Jan 11, 1987",17-7-1
d661ce4da776fc20,Petr Yan,"5' 7""","67""",Switch,"Feb 11, 1993",20-5-0
1652f3213655b935,Phil Baroni,"5' 9""","72""",Orthodox,"Apr 16, 1976",15-18-0
902ab9197b83d0db,Phil Davis,"6' 2""","79""",Orthodox,"Sep 25, 1984",17-4-0 (1 NC)
ba043b03eb799063,Phil Harris,"5' 4""","65""",Orthodox,"Sep 04, 1983",22-12-0 (2 NC)
547afe1017e72dbe,Phil Hawes,"6' 0""","77""",Orthodox,"Jan 08, 1989",12-6-0
a8fa0c4e95512806,Phil Johns,"5' 2""",--,Southpaw,"Oct 22, 1968",30-14-1
8e382b585a92affe,Phil Rowe,"6' 3""","80""",Orthodox,"Jul 18, 1990",11-7-0
6ef65b6a152e49d5,Philip De Fries,"6' 5""","79""",Orthodox,"Apr 21, 1986",12-6-0 (1 NC)
53c943c873cffe90,Philipe Lins,"6' 2""","78""",Orthodox,"Aug 17, 1985",18-5-0
18aecaf50f52e4c3,Phillip Miller,"5' 11""",--,Orthodox,"Feb 20, 1979",16-0-0
64360e618823a8e4,Phillipe Nover,"5' 9""","72""",Orthodox,"Feb 03, 1984",11-8-1
e375cb5caf4717b6,Piera Rodriguez,"5' 3""","63""",Orthodox,"Nov 11, 1992",12-2-0
31bbd39c0a075d4e,Pingyuan Liu,"5' 6""","72""",Orthodox,"Feb 13, 1993",13-7-0
a3be148af5c7b088,Piotr Hallmann,"5' 9""","71""",Orthodox,"Aug 25, 1987",18-6-0
5c126c6aac3ef364,Poliana Botelho,"5' 8""","67""",Orthodox,"Dec 15, 1988",8-5-0
9673a497a9da119a,Polyana Viana,"5' 5""","67""",Orthodox,"Jun 14, 1992",13-9-0
9fe7af8b3fbe00a0,Preston Parsons,"5' 11""","71""",Orthodox,"Jul 15, 1995",11-6-0
b1e5bcaad32a3cac,Priscila Cachoeira,"5' 7""","65""",Orthodox,"Aug 19, 1988",13-9-0
19f8a2f6eecd92ac,Puja Tomar,"5' 1""","59""",Southpaw,"Dec 05, 1993",9-6-0
64facb6cc564262d,Punahele Soriano,"5' 11""","72""",Southpaw,"Nov 22, 1992",13-4-0
32feae6d9a1e5047,Quang Le,"5' 7""","70""",Orthodox,"Oct 18, 1991",9-3-0
17734443a833cdf7,Quillan Salkilld,"6' 0""","75""",Orthodox,"Dec 28, 1999",12-1-0
16af2d5a6f28bee2,Quinn Mulhern,"6' 3""",--,Orthodox,"Sep 20, 1984",18-4-0
ffc088e64fab57e9,Quinton Jackson,"6' 1""","73""",Orthodox,"Jun 20, 1978",37-12-0
01784fbc27c68b14,Rachael Ostovich,"5' 3""","62""",Orthodox,"Feb 25, 1991",4-6-0
e132d47bd9efbbe0,Rafa Garcia,"5' 7""","70""",Orthodox,"Aug 05, 1994",19-4-0
029afd138865d20a,Rafael Alves,"5' 8""","68""",Orthodox,"Nov 14, 1990",20-12-0
08a7080ff5904661,Rafael Carino,"6' 8""",--,Orthodox,--,2-1-1
5c1ca0c72b599a3c,Rafael Cavalcante,"6' 1""","74""",Orthodox,"Apr 14, 1980",12-7-0 (1 NC)
09a4447655fd4b7b,Rafael Cerqueira,"6' 3""","76""",Southpaw,"Mar 15, 1990",11-4-0
6a2f7c151031653d,Rafael Dos Anjos,"5' 8""","70""",Southpaw,"Oct 26, 1984",32-17-0
83455a9d17f57dae,Rafael Estevam,"5' 8""","69""",Orthodox,"Aug 10, 1996",14-1-0
c814b4c899793af6,Rafael Fiziev,"5' 8""","71""",Switch,"Mar 05, 1993",14-5-0
0dba4df5f34d5ff0,Rafael Natal,"6' 0""","77""",Orthodox,"Dec 25, 1982",21-9-1
d6a8edb7410223a0,Rafael Tobias,"6' 2""","74""",Orthodox,"Mar 20, 2003",14-2-0
15b1b21cd743d652,Rafaello Oliveira,"5' 8""","71""",Orthodox,"Jan 26, 1982",17-8-0
577ec7e108b94be3,Rainy Martinez,"6' 0""",--,Orthodox,--,0-2-0
abd5fb12437eda21,Ramazan Emeev,"5' 10""","76""",Southpaw,"May 23, 1987",20-6-0
7d0a1968b38ca439,Ramazan Temirov,"5' 4""","63""",Orthodox,"Jan 31, 1997",19-3-0
d1152823307d7e7c,Rameau Thierry Sokoudjou,"5' 10""","78""",Orthodox,"Apr 18, 1984",18-18-0
915c8d39d4a0e7d1,Ramiro Hernandez,"5' 9""",--,Orthodox,"Jul 22, 1986",19-9-0
3d074044a33825e7,Ramiz Brahimaj,"5' 10""","72""",Orthodox,"Nov 17, 1992",13-6-0
c5ccd878231c5407,Ramon Taveras,"5' 8""","70""",Southpaw,"Jan 09, 1994",10-4-0
3eb4dc9a7d4ac906,Ramona Pascual,"5' 7""","66""",Southpaw,"Sep 23, 1988",6-5-0
22aa91e402d0fe1f,Ramsey Nijem,"5' 11""","75""",Orthodox,"Apr 01, 1988",9-6-0
4a57ebb14315b251,Randa Markos,"5' 4""","63""",Orthodox,"Aug 10, 1985",11-12-1
c6aee362c7a7d482,Randy Brown,"6' 3""","78""",Orthodox,"Jul 08, 1990",20-8-0
325ad0dd9126d3df,Randy Costa,"5' 9""","73""",Switch,"Jul 06, 1994",6-4-0
0aa92558424ced9e,Randy Couture,"6' 1""","75""",Orthodox,"Jun 22, 1963",19-11-0
94527830000ab715,Rani Yahya,"5' 6""","67""",Orthodox,"Sep 12, 1984",28-12-1 (1 NC)
b9f28e7045fdfce7,Raoni Barcelos,"5' 7""","67""",Orthodox,"May 01, 1987",22-5-0
2f13e4020cea5b38,Raphael Assuncao,"5' 5""","66""",Orthodox,"Jul 19, 1982",28-10-0
41f90012b86a11bf,Raphael Pessoa,"6' 3""","78""",Orthodox,"Mar 09, 1989",10-2-0
fc169c387b4b465d,Raquel Pennington,"5' 7""","67""",Orthodox,"Sep 05, 1988",16-10-0
d1528ac5675558b1,Rashad Coulter,"5' 11""","76""",Orthodox,"Nov 27, 1981",9-4-0
ee779c43a8926d52,Rashad Evans,"6' 0""","75""",Orthodox,"Sep 25, 1979",19-8-1
7ea1f74cef32f906,Rashid Magomedov,"5' 9""","70""",Orthodox,"Nov 29, 1984",20-2-0
fe2babf95de24fb1,Raul Rosas Jr.,"5' 9""","67""",Switch,"Oct 08, 2004",12-1-0
82b4e942781b1046,Raulian Paiva,"5' 8""","69""",Orthodox,"Oct 17, 1995",21-5-0
4948e412fa6ab67d,Ravena Oliveira,"5' 5""","65""",Orthodox,"Feb 20, 1997",7-4-1
a4de54ea806fb525,Ray Borg,"5' 4""","63""",Orthodox,"Aug 04, 1993",13-5-0
90e0985df05e51bc,Ray Rodriguez,"5' 7""","70""",Orthodox,"Dec 10, 1987",16-8-0
ea0ad155451ed1f5,Ray Wizard,--,--,,--,0-1-0
02bb48869eb7ac8f,Rayanne dos Santos,"5' 2""","62""",Orthodox,"Jun 08, 1995",14-9-0
38b50fd1e1b5b656,Razak Al-Hassan,"6' 2""",--,Orthodox,"May 14, 1982",13-5-0
46e2ca71fd5089cb,Reese Andy,"6' 0""",--,Orthodox,"Mar 31, 1973",7-3-0
9f5609dba6584ab2,Regina Tarin,"5' 7""","66""",Southpaw,"Oct 19, 2004",8-0-0
f9081770e28ea2e1,Reginaldo Vieira,"5' 7""","65""",Orthodox,"Nov 26, 1982",13-5-0
2f43a3e82661fa99,Rei Tsuruya,"5' 6""","68""",Orthodox,"Jun 22, 2002",11-1-0
d549cefc7c54ab78,Reinier de Ridder,"6' 4""","78""",Southpaw,"Sep 07, 1990",21-4-0
749685d24e2cac50,Remco Pardoel,"6' 3""",--,Southpaw,"May 23, 1969",9-6-1 (2 NC)
2c99576fefe53c7c,Renan Barao,"5' 6""","70""",Orthodox,"Jan 31, 1987",34-9-0 (1 NC)
b6452706b373eea1,Renato Moicano,"5' 11""","72""",Orthodox,"May 21, 1989",21-7-1
d468288756ae3982,Renato Sobral,"6' 1""","75""",Orthodox,"Sep 07, 1975",37-11-0
c24b1db4b809d41b,Renato Verissimo,"6' 1""",--,Orthodox,"Aug 03, 1973",7-5-0 (1 NC)
44bc27bfa76dcd9e,Renee Forte,"5' 7""","71""",Orthodox,"Mar 27, 1987",8-4-0
aae0897825336b1a,Renzo Gracie,"5' 10""",--,Orthodox,"Mar 11, 1967",13-7-1 (1 NC)
4417980b3e798abf,Reuben Duran,"5' 7""","71""",Orthodox,"Jul 02, 1983",11-7-1
b5ea750025697880,Rex Holman,"6' 3""",--,Southpaw,--,4-2-0
e25bcbcdaf6537a1,Reza Madadi,"5' 11""","73""",Orthodox,"Jun 20, 1978",14-6-0
d41937647eae9a34,Reza Nasri,"5' 11""",--,Orthodox,--,0-1-0
f748267c4ab6c127,Rhys McKee,"6' 2""","78""",Orthodox,"Sep 10, 1995",14-7-1
aa6e591c2a2cdecd,Ricardo Abreu,"5' 11""",--,Orthodox,"Apr 27, 1984",5-1-0
91186547a7f3f758,Ricardo Almeida,"6' 0""","74""",Orthodox,"Nov 29, 1976",13-5-0
e9e1acc96536bb4f,Ricardo Funch,"5' 10""","74""",Southpaw,"Aug 14, 1980",9-6-0
3974fa35c917af1d,Ricardo Lamas,"5' 8""","71""",Orthodox,"May 21, 1982",20-8-0
1ae8f3c723aacff4,Ricardo Ramos,"5' 9""","72""",Orthodox,"Aug 01, 1995",17-8-0
744e098e065cfdbe,Ricardo Romero,"6' 0""","76""",Orthodox,"Apr 15, 1978",11-3-0
50cc91ce2982785d,Ricco Rodriguez,"6' 4""",--,Orthodox,"Aug 19, 1977",53-25-0 (1 NC)
210935fd21670f6d,Rich Attonito,"5' 10""","72""",Orthodox,"Jun 16, 1977",10-5-0
7d21de9c6d7c98b2,Rich Clementi,"5' 9""","72""",Southpaw,"Mar 31, 1976",45-23-1
d897897060f10a3a,Rich Franklin,"6' 1""","76""",Southpaw,"Oct 05, 1974",29-7-0 (1 NC)
22ee260735da0d58,Richard Crunkilton,"5' 7""",--,Orthodox,"Nov 25, 1979",19-4-0
303a05a7aa3ff761,Richard Walsh,"6' 0""","73""",Orthodox,"Dec 01, 1988",9-5-0
9147679e1a4ad4a3,Richardson Moreira,"6' 2""",--,Orthodox,"Mar 31, 1984",7-4-0
318e629d1eb7aa49,Richie Hightower,"5' 8""",--,Orthodox,"Nov 26, 1974",8-4-0 (1 NC)
f75c5ca0d91b9115,Richie Smullen,"5' 9""","68""",Orthodox,"Aug 17, 1991",3-1-1
54578e5927adea53,Richie Vaculik,"5' 6""","69""",Orthodox,"Jun 19, 1983",10-4-0
2549d63da9c456cb,Rick Davis,"5' 9""",--,Orthodox,--,3-1-1
5b5307450405abf0,Rick Story,"5' 9""","71""",Southpaw,"Aug 28, 1984",19-9-0
814ff3018127e8fc,Ricky Glenn,"6' 0""","70""",Southpaw,"Apr 12, 1989",22-9-2
9b1e3fb4f8cbd5b7,Ricky Rainey,"6' 1""","77""",Switch,"Jun 29, 1983",12-6-0
5987b2458f4b5290,Ricky Simon,"5' 6""","69""",Orthodox,"Aug 31, 1992",22-7-1
cd3d7e37ff2d679c,Ricky Turcios,"5' 9""","71""",Orthodox,"Jun 05, 1993",13-6-0
7c35f869033901ae,Riki Fukuda,"6' 0""","73""",Southpaw,"Jan 06, 1981",24-9-0 (1 NC)
f9ae6914f604aa9f,Rin Nakai,"5' 1""",--,Orthodox,"Oct 22, 1986",19-2-1
8f765fd5775a8873,Rinat Fakhretdinov,"6' 0""","74""",Orthodox,"Sep 28, 1991",24-1-1
d8c811df0386d5e8,Rinya Nakamura,"5' 7""","68""",Southpaw,"Mar 23, 1995",10-1-0
739fd4fbb5d862f4,Rizvan Kuniev,"6' 4""","76""",Orthodox,"Mar 10, 1992",13-3-1 (1 NC)
1c86754617d9813a,Roan Carneiro,"5' 11""","76""",Orthodox,"Jun 02, 1978",21-11-0
a7d687e6ecb30981,Rob Broughton,"6' 2""","74""",Orthodox,"Mar 03, 1983",16-7-1
dc0f07928009a127,Rob Emerson,"5' 9""","70""",Orthodox,"Jul 30, 1981",18-12-0 (1 NC)
05339613bf8e9808,Rob Font,"5' 8""","71""",Orthodox,"Jun 25, 1987",22-10-0
054defd5420a551f,Rob Kimmons,"5' 10""","73""",Orthodox,"Jan 30, 1981",25-9-0
f3388d2cf7ab3f64,Rob MacDonald,"6' 3""","78""",Orthodox,"Sep 05, 1978",5-4-0
826475cc758e60e6,Rob Wilkinson,"6' 3""","80""",Orthodox,"Feb 22, 1992",11-2-0
42078a86d3dd037b,Rob Yundt,"6' 1""",--,Orthodox,"May 05, 1980",9-5-0
f2925e6db404bf1d,Robbie Lawler,"5' 11""","74""",Southpaw,"Mar 20, 1982",30-16-0 (1 NC)
140567899d98978a,Robelis Despaigne,"6' 7""","84""",Orthodox,"Sep 09, 1988",5-2-0
f96856f9d69fd7e4,Robert Bryczek,"6' 0""","75""",Orthodox,"Jul 04, 1990",18-7-0
d2a9be6bf2de624c,Robert Drysdale,"6' 3""",--,Orthodox,"Oct 05, 1981",7-0-0 (1 NC)
96087e90d900f0ef,Robert Lucarelli,"6' 2""",--,,--,0-1-0
5cafbc97dba2e797,Robert McDaniel,"6' 3""","75""",Southpaw,"May 03, 1983",28-10-0
960d6cae8879ba2b,Robert Peralta,"5' 8""","71""",Orthodox,"Mar 14, 1986",18-8-0 (1 NC)
92aed9d16794f42b,Robert Ruchala,"5' 8""","72""",Switch,"May 15, 1998",11-3-0
546f8599a63c29da,Robert Sanchez,"5' 6""","66""",Orthodox,"Mar 05, 1986",8-2-0
0cd0456d6029cec2,Robert Valentin,"6' 2""","77""",Orthodox,"Mar 31, 1995",12-6-0 (1 NC)
1dafccb62a0f98ec,Robert Whiteford,"5' 9""","69""",Southpaw,"Apr 12, 1983",14-4-0
e1147d3d2dabe1ce,Robert Whittaker,"6' 0""","73""",Orthodox,"Dec 20, 1990",28-9-0
15ea371202eb25e1,Roberto Romero,"5' 8""","70""",Orthodox,"Jan 30, 2000",8-5-1
20ec0061400178ca,Roberto Traven,"6' 3""",--,Orthodox,"Sep 16, 1968",6-4-1
0d1c163b206e8c5f,Rocky Lee,"5' 9""",--,Orthodox,"Apr 08, 1987",3-2-0
b9415726dc3ec526,Rodney Wallace,"5' 9""","72""",Switch,"Nov 21, 1981",26-15-1
69898645d600abdb,Rodolfo Bellato,"6' 3""","75""",Orthodox,"Feb 05, 1996",13-3-1 (1 NC)
c4731f43693b96b8,Rodolfo Rubio Perez,"5' 5""",--,Orthodox,"Jan 29, 1987",10-16-1
260e9e0d4954aea6,Rodolfo Vieira,"6' 0""","73""",Orthodox,"Sep 25, 1989",11-5-0
a20d7dfaba74c067,Rodrigo Damm,"5' 7""","71""",Orthodox,"Feb 03, 1980",13-9-0
d31a5546c0e9b213,Rodrigo Nascimento,"6' 2""","80""",Orthodox,"Nov 26, 1992",11-3-0 (1 NC)
94070f6544c4b2a5,Rodrigo Ruas,"5' 10""",--,Orthodox,"Oct 06, 1977",4-5-1 (1 NC)
c06d6b18862f9a53,Rodrigo Sezinando,"5' 9""","71""",Orthodox,"Dec 11, 1997",9-2-0
2b266e623e20737a,Rodrigo Vera,"5' 8""","68""",Orthodox,"Oct 18, 1995",22-1-1
a4dc47001f202bcd,Rodrigo de Lima,"5' 7""",--,Orthodox,"Mar 12, 1991",8-3-1
3b9f723e2720a238,Roger Bowling,"5' 9""","68""",Orthodox,"Dec 05, 1982",12-6-0 (1 NC)
a6bbd3df469c6bea,Roger Gracie,"6' 4""","79""",Orthodox,"Sep 26, 1981",8-2-0
27d65e9d0fba61ea,Roger Hollett,"5' 11""",--,Orthodox,"Oct 08, 1978",13-5-0
daf1b84aebd6602b,Roger Huerta,"5' 9""","70""",Orthodox,"May 20, 1983",23-9-1 (1 NC)
3a12a2f096a6d975,Roger Narvaez,"6' 3""",--,Southpaw,"Sep 09, 1983",8-3-0
fe5ca7ef93c3f6a7,Roger Zapata,"5' 11""",--,Southpaw,"May 09, 1986",4-2-0
07a2bdaa0afdd831,Rogerio Bontorin,"5' 5""","67""",Orthodox,"Apr 25, 1992",16-4-0 (2 NC)
73e09f837f3b5ecc,Rogerio Nogueira,"6' 2""","75""",Southpaw,"Jun 02, 1976",23-10-0
173acb3f920082b8,Roland Delorme,"5' 9""","71""",Orthodox,"Dec 18, 1983",9-5-0 (1 NC)
2e04a3b4a2011b97,Roland Payne,"5' 9""",--,Orthodox,--,0-1-0
40a456a25d52ee65,Rolando Bedoya,"5' 11""","74""",Orthodox,"Jan 13, 1997",14-5-0
37b1696e6d115957,Rolando Delgado,"6' 3""","77""",Orthodox,"Nov 22, 1981",11-6-1
55ed59d541f8b90c,Rolando Dy,"5' 8""","69""",Orthodox,"Aug 11, 1990",9-7-1 (1 NC)
57887765f831e228,Roldan Sangcha'an,"5' 4""",--,Orthodox,"Dec 04, 1990",4-2-0
e4a9dbade7c7e1a7,Rolles Gracie,"6' 4""",--,Orthodox,"Jul 14, 1978",8-4-0
d61316139d68dbe3,Roman Bogatov,"5' 8""","73""",Orthodox,"Dec 15, 1990",10-1-0
327d5f279895110d,Roman Dolidze,"6' 2""","76""",Orthodox,"Jul 15, 1988",15-5-0
9d83f6da776ff7d6,Roman Kopylov,"6' 0""","75""",Southpaw,"May 04, 1992",15-5-0
2961be02cfb0d2c1,Roman Mitichyan,"5' 10""",--,Orthodox,"Sep 04, 1978",8-3-0
72c4b253d2f5ebf2,Roman Salazar,"5' 7""",--,Orthodox,"Feb 21, 1988",10-6-0 (1 NC)
73ef22f25d0f70e2,Romie Aram,"5' 10""",--,Orthodox,"Dec 02, 1977",7-1-0
453ee00c3e1ae9dd,Ron Faircloth,"5' 9""",--,Orthodox,"Aug 16, 1979",33-20-0 (1 NC)
6dd758d34da8d254,Ron Stallings,"6' 2""","75""",Southpaw,"Jan 25, 1983",14-8-0 (1 NC)
efaf544314bb5c2e,Ron Waterman,"6' 2""",--,Orthodox,"Nov 23, 1965",16-6-2
23ab42947c1990e3,Ron van Clief,"5' 10""",--,Orthodox,"Jan 25, 1943",0-1-0
b9e871af730f826c,Ronald Jhun,"5' 11""",--,Orthodox,"Sep 21, 1970",24-26-2
f2900678e98f6d6a,Ronaldo Rodriguez,"5' 6""","65""",Orthodox,"May 07, 1999",17-3-0
8bdac25ce0bb874d,Ronda Rousey,"5' 7""","66""",Orthodox,"Feb 01, 1987",12-2-0
a13d755965a4ec9f,Rongzhu,"5' 9""","70""",Orthodox,"Mar 07, 2000",28-6-0
e7e01e266a9d4342,Ronnie Lawrence,"5' 8""","68""",Switch,"Jun 13, 1992",8-2-0 (1 NC)
bd21a1e3d41c97ee,Ronny Markes,"6' 1""","75""",Orthodox,"Apr 21, 1988",17-5-0
b71ce838b01f2cad,Rony Jason,"5' 7""","73""",Orthodox,"Mar 21, 1984",14-7-0 (1 NC)
cce79e827569f26e,Ronys Torres,"5' 7""",--,Orthodox,"Aug 13, 1975",35-5-0
37c5366d18ed6c05,Roosevelt Roberts,"6' 2""","73""",Orthodox,"Feb 11, 1994",12-6-0 (1 NC)
2c5a0b8317f8f27a,Roque Martinez,"5' 10""","72""",Orthodox,"Mar 04, 1986",15-8-2
cbd5d3cdd862e90e,Rory MacDonald,"6' 0""","76""",Orthodox,"Jul 22, 1989",19-4-0
23a16ebe733e3041,Rory Markham,"6' 0""","71""",Orthodox,"Mar 25, 1982",17-6-0
546015aa2ad945fd,Rory Singer,"6' 2""","77""",Orthodox,"May 28, 1976",11-9-0
47b63240018d5d86,Rose Namajunas,"5' 5""","65""",Orthodox,"Jun 29, 1992",15-8-0
5dfe71ade71f3a4b,Rosi Sexton,"5' 3""",--,Orthodox,"Jul 16, 1977",13-5-0
4f732e58ed907eff,Ross Pearson,"5' 8""","69""",Orthodox,"Sep 26, 1984",20-16-0 (1 NC)
7215953cd5c6254d,Ross Pointon,"5' 8""",--,Orthodox,"Feb 18, 1980",6-17-0
1fc64507a0cb38cf,Rostem Akman,"5' 10""","72""",Switch,"Dec 19, 1991",6-2-0
8ddf9c51c5fdea75,Rousimar Palhares,"5' 8""","71""",Orthodox,"Feb 26, 1980",19-8-0
4498b382c65a7faa,Roxanne Modafferi,"5' 7""","69""",Orthodox,"Sep 24, 1982",25-21-0
3f7c14c7eca7195d,Roy Nelson,"6' 0""","73""",Orthodox,"Jun 20, 1976",22-14-0
669a3cb6e394f515,Royce Alger,"5' 10""",--,Orthodox,"Mar 06, 1965",3-2-0
429e7d3725852ce9,Royce Gracie,"6' 1""",--,Southpaw,"Dec 12, 1966",15-2-3
b9c03e7a4557e542,Royston Wee,"5' 7""","67""",Orthodox,"Nov 15, 1986",4-1-0
7e208569469c8bc8,Ruan Potts,"6' 2""","75""",Orthodox,"Feb 23, 1978",11-6-0
02d276b7d62b3472,Rudyard Moncayo,"5' 10""",--,Orthodox,"May 17, 1973",0-3-0
369e1ce458ef50a6,Ruslan Magomedov,"6' 3""","78""",Orthodox,"Nov 26, 1986",14-1-0
f50d95223751e6ca,Russell Doane,"5' 7""","70""",Orthodox,"Aug 13, 1986",15-8-0
9b7694d064a8a0ad,Rustam Khabilov,"5' 8""","73""",Orthodox,"Nov 04, 1986",24-4-0
c0ab242c40decc55,Ryan Bader,"6' 2""","74""",Orthodox,"Jun 07, 1983",23-5-0
20999e27ddd94bda,Ryan Benoit,"5' 5""","68""",Orthodox,"Aug 25, 1989",10-8-0
46fd223e3ced39b3,Ryan Couture,"5' 10""","73""",Orthodox,"Aug 27, 1982",11-5-0
e463ce0a2ca474f4,Ryan Gandra,"6' 1""","74""",Orthodox,"May 08, 1995",10-1-0
8866c6f509c19089,Ryan Hall,"5' 10""","70""",Southpaw,"Feb 22, 1985",9-2-0
b59037262c8fe060,Ryan Janes,"6' 3""","76""",Orthodox,"Aug 22, 1981",10-3-0
aae99701b21554e4,Ryan Jensen,"6' 1""","76""",Orthodox,"Sep 20, 1977",21-8-0
bc3ec52ef70fc155,Ryan Jimmo,"6' 1""","73""",Orthodox,"Nov 27, 1981",19-5-0
4c7781da8c6cae93,Ryan LaFlare,"6' 1""","74""",Southpaw,"Oct 01, 1983",14-3-0
d5bab53a1a603aac,Ryan Loder,"6' 2""","76""",Southpaw,"Jun 05, 1991",8-3-0
35e1f9984ed64206,Ryan MacDonald,"5' 11""","71""",Switch,"Mar 18, 1993",10-2-0
a8d521d913df4e31,Ryan Madigan,"6' 0""",--,Orthodox,--,5-3-0
1f9c371c93dfd3a9,Ryan McGillivray,"5' 11""",--,,"Sep 27, 1986",12-0-1
6a0b80a24f22e152,Ryan Parker,"6' 3""",--,Southpaw,--,0-1-0
35dc6220b113b7ec,Ryan Roberts,"5' 6""",--,Orthodox,"Jul 16, 1978",21-12-1 (1 NC)
a67f5afa8d6a1b80,Ryan Spann,"6' 5""","79""",Orthodox,"Aug 24, 1991",24-11-0
b732b326c362fb62,Ryan Thomas,"6' 0""",--,Orthodox,"Nov 05, 1984",20-8-0
55a7b2d4e54ffac9,Ryo Chonan,"5' 9""","70""",Orthodox,"Oct 08, 1976",22-13-0
71f048adbfed5b49,Sabah Homasi,"6' 0""","72""",Orthodox,"Oct 19, 1988",11-8-0
70d2329a92864fdb,Sabina Mazo,"5' 7""","70""",Orthodox,"Mar 25, 1997",9-4-0
21f2974fd08085e3,Saeed Hosseini,--,--,,--,0-1-0
ed9d8ee3a4239b1c,Sage Northcutt,"6' 0""","71""",Orthodox,"Mar 01, 1996",11-2-0
efb9a43415a56d34,Sai Wang,"6' 0""",--,Southpaw,"Jan 14, 1986",20-6-1
0fd5f4b838e890cc,Said Nurmagomedov,"5' 8""","70""",Orthodox,"Apr 05, 1992",18-5-0
50a28b9f8314e008,Saidyokub Kakhramonov,"5' 8""","69""",Orthodox,"Nov 14, 1995",10-3-0
72ea1984c52019b5,Saimon Oliveira,"5' 4""","72""",Orthodox,"Apr 21, 1991",18-7-0
9f7787e56a6bc0f4,Sako Chivitchian,"5' 11""",--,Orthodox,"Mar 11, 1984",8-1-0
cbf1c7ba5408a66f,Salim Touahri,"5' 10""","72""",Orthodox,"Sep 28, 1989",10-4-0
0e9869d712e81f8f,Sam Adkins,"6' 3""",--,Orthodox,"Apr 26, 1965",7-20-2
d156513a19acf856,Sam Alvey,"6' 2""","75""",Southpaw,"May 06, 1986",33-18-1 (1 NC)
1f5f75658551f2d3,Sam Fulton,--,--,,--,0-2-0
84a067c46306a737,Sam Hoger,"6' 2""",--,Orthodox,"Jun 28, 1980",10-4-0
e94085e821bd81de,Sam Hughes,"5' 5""","64""",Orthodox,"Jun 28, 1992",11-7-0
8b6e5dc2ba1edbe7,Sam Patterson,"6' 3""","78""",Orthodox,"Apr 30, 1996",14-3-1
b8aef0faf4ce9b31,Sam Sicilia,"5' 8""","67""",Orthodox,"Feb 01, 1986",15-8-0
501b07aec9b8fc2d,Sam Stout,"5' 9""","70""",Orthodox,"Apr 23, 1984",20-12-1
2067a177a2842fbf,Sammy Morgan,"5' 10""",--,Orthodox,"Sep 28, 1981",18-12-0
1208ffc5be6e31ad,Samy Schiavo,"5' 8""",--,Orthodox,"Dec 24, 1975",10-6-0
e4bde462b043d3e1,Sanae Kikuta,"5' 9""",--,Orthodox,"Sep 10, 1971",31-9-3 (1 NC)
a264d4e9a4d6bfe4,Sangwook Kim,"6' 0""","71""",Orthodox,"Oct 17, 1993",13-4-0
faf317c665546a36,Santiago Luna,"5' 9""","74""",Orthodox,"Aug 06, 2004",8-1-0
6d1bffff14897645,Santiago Ponzinibbio,"6' 0""","73""",Orthodox,"Sep 26, 1986",31-9-0
88d7b6d8230e1f3f,Saparbeg Safarov,"6' 1""","78""",Orthodox,"Oct 14, 1986",9-3-0
7be74a12d7352df2,Sara McMann,"5' 6""","66""",Orthodox,"Sep 24, 1980",13-6-0
49b130de1da2e1bf,Sarah Alpar,"5' 4""","63""",Southpaw,"Jun 01, 1991",9-6-0
1641ef250e9de19b,Sarah Frota,"5' 6""","69""",Southpaw,"Apr 14, 1987",9-2-0
36df8e119aec6175,Sarah Kaufman,"5' 5""","66""",Orthodox,"Sep 20, 1985",18-4-0 (1 NC)
539ed332b3078821,Sarah Moras,"5' 7""","67""",Orthodox,"Apr 30, 1988",6-8-0
a6c20202c701e5ca,Sasha Palatnikov,"6' 1""","72""",Switch,"Mar 15, 1989",6-4-0
d2b1c1317a39f6c6,Satoshi Honma,"6' 1""",--,Orthodox,"May 19, 1968",4-6-3
de26d906f2874dd4,Saygid Izagakhmaev,"6' 0""","74""",,"Sep 03, 1994",22-3-0
2620f3eb21c79614,Scott Adams,"6' 0""",--,Southpaw,--,8-1-0
06827d70c53ff0d9,Scott Askham,"6' 3""","75""",Southpaw,"May 20, 1988",14-4-0
7d5b12de1625984e,Scott Baker,"6' 0""",--,,--,1-1-0
3f24c96753dbd9f9,Scott Bessac,"6' 4""",--,,"Oct 05, 1965",4-6-0
977081bc01197656,Scott Ferrozzo,"5' 11""",--,Orthodox,"Apr 26, 1965",4-2-0
0ec821423baa26bd,Scott Fiedler,"6' 4""",--,Orthodox,--,0-1-0
df1eb4354d18a906,Scott Holtzman,"5' 9""","69""",Orthodox,"Sep 30, 1983",14-6-0
0b64d0fed453ef7f,Scott Jorgensen,"5' 5""","66""",Orthodox,"Sep 17, 1982",15-12-0
ac70a4f1db1b8c40,Scott Junk,"6' 1""",--,Orthodox,"Dec 17, 1978",8-3-1 (1 NC)
be9d259be012e8a4,Scott Morris,"5' 10""",--,Orthodox,--,2-1-0
3410cf010558dc8b,Scott Smith,"6' 0""","70""",Orthodox,"May 21, 1979",18-11-0 (1 NC)
e741536153227386,Sean Alvarez,"6' 0""",--,Orthodox,"Jul 14, 1971",4-3-0
